EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-5.359,-11.672,-8.744,-1.870,2.593,2.795,8.925,-1.152,-0.008,0.938,-0.375,1.190,2.777,-0.580,60.000,279545.000,1.000
0.120,-11.764,-3.901,6.180,8.933,8.357,15.855,4.220,-0.006,0.938,-0.377,1.190,2.686,-0.671,60.000,279546.000,1.000
-1.249,-0.190,0.153,2.676,6.757,8.658,9.536,4.884,-0.005,0.937,-0.376,1.160,2.625,-0.671,60.000,279547.000,1.000
-7.667,7.785,-2.139,-8.109,-2.285,1.997,-4.257,-0.466,-0.004,0.937,-0.374,1.099,2.502,-0.610,60.000,279548.000,1.000
-9.960,1.627,-7.618,-11.881,-7.633,-4.668,-10.461,-5.263,-0.004,0.937,-0.375,1.160,2.625,-0.702,60.000,279549.000,1.000
-4.810,-10.196,-9.066,-4.247,-4.528,-5.374,-5.456,-4.339,-0.003,0.938,-0.375,1.251,2.625,-0.641,60.000,279550.000,1.000
0.367,-11.991,-5.277,3.210,-0.545,-3.186,-1.779,-1.086,-0.001,0.937,-0.375,1.251,2.563,-0.549,60.000,279551.000,1.000
-2.243,-2.366,-2.610,-0.879,-4.881,-5.537,-10.312,-2.567,-0.001,0.936,-0.375,1.190,2.594,-0.519,60.000,279552.000,1.000
-9.819,4.016,-6.068,-11.891,-15.457,-13.617,-24.863,-9.612,-0.003,0.941,-0.373,1.160,2.686,-0.458,60.000,279553.000,1.000
-12.452,-3.142,-12.215,-15.624,-21.640,-20.514,-30.489,-15.588,-0.004,0.940,-0.375,1.190,2.655,-0.366,60.000,279554.000,1.000
-6.429,-15.303,-13.629,-7.894,-18.715,-20.572,-23.982,-15.412,-0.005,0.939,-0.373,1.282,2.716,-0.244,60.000,279555.000,1.000
0.775,-16.768,-8.983,-0.311,-14.233,-17.187,-18.328,-12.488,-0.005,0.937,-0.376,1.190,2.563,-0.366,60.000,279556.000,1.000
0.549,-6.426,-4.922,-4.331,-17.543,-18.296,-24.986,-14.055,-0.004,0.936,-0.374,1.221,2.563,-0.427,60.000,279557.000,1.000
-5.239,0.818,-6.852,-15.367,-26.703,-25.401,-38.078,-21.063,-0.005,0.937,-0.372,1.221,2.625,-0.366,60.000,279558.000,1.000
-6.733,-4.873,-11.150,-18.700,-30.625,-31.008,-42.026,-26.304,-0.003,0.936,-0.371,1.190,2.655,-0.275,60.000,279559.000,1.000
0.510,-14.146,-9.893,-9.395,-23.848,-28.335,-32.416,-23.742,-0.003,0.935,-0.374,1.221,2.625,-0.244,60.000,279560.000,1.000
9.317,-11.339,-1.997,0.835,-14.038,-20.447,-21.819,-16.680,-0.002,0.935,-0.374,1.282,2.655,-0.275,60.000,279561.000,1.000
10.492,3.459,4.774,-0.602,-11.799,-16.171,-22.581,-13.464,-0.001,0.934,-0.376,1.160,2.716,-0.244,60.000,279562.000,1.000
5.135,14.008,4.064,-10.274,-16.572,-18.214,-30.153,-16.368,-0.001,0.935,-0.374,1.190,2.686,-0.183,60.000,279563.000,1.000
2.589,9.722,-0.726,-13.964,-18.025,-19.936,-29.977,-19.013,-0.001,0.934,-0.377,1.251,2.777,-0.183,60.000,279564.000,1.000
6.978,-0.384,-1.516,-6.745,-10.965,-15.201,-18.350,-15.820,-0.001,0.934,-0.375,1.312,2.838,-0.183,60.000,279565.000,1.000
11.332,-0.502,3.257,0.245,-2.755,-7.242,-7.888,-9.948,-0.001,0.933,-0.378,1.404,2.930,-0.244,60.000,279566.000,1.000
7.499,10.248,6.765,-4.329,-2.908,-4.185,-9.931,-8.626,-0.001,0.932,-0.376,1.465,2.960,-0.214,60.000,279567.000,1.000
-2.243,16.820,3.374,-15.947,-9.764,-7.821,-18.723,-12.832,0.000,0.933,-0.376,1.495,3.021,-0.214,60.000,279568.000,1.000
-8.172,9.155,-3.717,-20.442,-12.904,-11.305,-19.504,-15.875,-0.001,0.933,-0.376,1.587,3.082,-0.275,60.000,279569.000,1.000
-6.544,-3.755,-7.123,-13.754,-7.779,-8.742,-9.166,-12.766,-0.002,0.935,-0.376,1.617,3.113,-0.153,60.000,279570.000,1.000
-4.687,-6.018,-5.511,-7.673,-2.089,-3.300,-0.728,-7.275,-0.003,0.936,-0.381,1.648,3.143,-0.183,60.000,279571.000,1.000
-10.513,3.581,-5.098,-13.399,-4.961,-2.621,-5.331,-6.788,-0.002,0.937,-0.382,1.648,3.143,-0.336,60.000,279572.000,1.000
-21.009,10.281,-10.452,-25.680,-13.988,-7.958,-16.673,-12.046,-0.003,0.937,-0.383,1.617,3.113,-0.427,60.000,279573.000,1.000
-25.769,3.983,-17.502,-29.594,-18.163,-12.178,-19.451,-15.950,0.000,0.935,-0.383,1.587,3.082,-0.458,60.000,279574.000,1.000
-20.841,-6.764,-18.636,-20.772,-12.791,-9.473,-10.248,-13.133,0.000,0.936,-0.379,1.648,3.113,-0.580,60.000,279575.000,1.000
-13.992,-6.786,-13.107,-11.342,-5.958,-3.464,-2.197,-7.255,-0.001,0.936,-0.377,1.770,3.174,-0.580,60.000,279576.000,1.000
-14.249,4.349,-8.443,-13.504,-7.635,-2.432,-6.982,-6.068,-0.001,0.936,-0.379,1.740,3.174,-0.671,60.000,279577.000,1.000
-20.068,11.334,-10.725,-23.271,-16.326,-8.153,-18.919,-10.992,0.000,0.936,-0.380,1.770,3.174,-0.702,60.000,279578.000,1.000
-22.319,3.843,-16.986,-26.665,-21.655,-13.832,-23.155,-15.550,-0.002,0.937,-0.379,1.770,3.082,-0.824,60.000,279579.000,1.000
-17.563,-9.464,-19.843,-19.448,-19.018,-13.811,-16.456,-14.599,-0.001,0.939,-0.379,1.648,3.174,-0.885,60.000,279580.000,1.000
-12.878,-12.771,-17.600,-12.802,-15.708,-11.229,-11.497,-11.311,-0.002,0.940,-0.376,1.648,3.143,-1.099,60.000,279581.000,1.000
-15.733,-4.563,-16.027,-17.350,-20.225,-13.216,-18.898,-12.426,-0.003,0.939,-0.374,1.526,3.082,-1.099,60.000,279582.000,1.000
-23.055,0.932,-19.566,-27.850,-29.767,-20.387,-32.016,-18.471,-0.004,0.941,-0.380,1.495,3.113,-1.190,60.000,279583.000,1.000
-24.628,-5.605,-24.212,-29.758,-33.201,-25.108,-35.438,-22.464,-0.005,0.942,-0.379,1.373,3.052,-1.221,60.000,279584.000,1.000
-16.692,-14.982,-22.545,-19.092,-25.966,-21.454,-25.883,-19.334,-0.006,0.941,-0.380,1.404,2.930,-1.373,60.000,279585.000,1.000
-7.451,-12.370,-14.428,-8.448,-16.785,-13.664,-17.018,-13.354,-0.007,0.940,-0.376,1.343,3.021,-1.434,60.000,279586.000,1.000
-6.426,1.522,-8.057,-10.341,-16.399,-10.986,-21.124,-12.833,-0.008,0.943,-0.377,1.251,2.808,-1.526,60.000,279587.000,1.000
-11.708,10.915,-9.139,-20.235,-23.213,-15.351,-32.376,-18.843,-0.009,0.942,-0.376,1.160,2.686,-1.526,60.000,279588.000,1.000
-12.698,6.429,-13.118,-22.730,-25.599,-18.819,-34.777,-23.549,-0.007,0.942,-0.375,0.977,2.716,-1.526,60.000,279589.000,1.000
-4.819,-2.199,-11.432,-12.631,-17.848,-14.470,-23.945,-20.643,-0.006,0.941,-0.378,0.977,2.686,-1.587,60.000,279590.000,1.000
4.127,0.402,-3.217,-1.834,-7.719,-5.629,-12.621,-13.485,-0.007,0.941,-0.381,0.763,2.594,-1.617,60.000,279591.000,1.000
4.581,13.995,3.482,-2.718,-5.454,-0.962,-12.616,-9.970,-0.006,0.941,-0.375,0.854,2.625,-1.526,60.000,279592.000,1.000
-2.102,22.746,2.395,-11.313,-9.838,-2.653,-18.593,-11.622,-0.005,0.938,-0.373,0.793,2.563,-1.465,60.000,279593.000,1.000
-6.198,16.573,-2.971,-13.354,-10.441,-3.942,-16.027,-11.935,-0.005,0.938,-0.375,0.732,2.533,-1.343,60.000,279594.000,1.000
-3.403,4.699,-4.598,-4.465,-2.596,0.908,-2.025,-5.962,-0.007,0.936,-0.376,0.702,2.472,-1.160,60.000,279595.000,1.000
-0.405,3.031,-0.809,3.803,5.972,8.404,10.189,2.436,-0.008,0.936,-0.378,0.702,2.472,-1.007,60.000,279596.000,1.000
-4.663,12.725,2.184,0.340,6.030,10.777,9.407,5.783,-0.008,0.936,-0.377,0.580,2.350,-0.977,60.000,279597.000,1.000
-13.178,19.138,-0.436,-9.865,-0.248,6.815,1.787,3.163,-0.008,0.935,-0.373,0.519,2.380,-0.854,60.000,279598.000,1.000
-16.081,12.451,-5.061,-12.479,-2.242,3.569,2.188,1.340,-0.009,0.934,-0.374,0.519,2.380,-0.732,60.000,279599.000,1.000
-10.103,1.458,-4.596,-3.592,4.442,6.636,13.483,5.331,-0.010,0.935,-0.373,0.549,2.380,-0.610,60.000,279600.000,1.000
-3.310,1.364,1.446,4.785,11.821,12.372,22.387,11.374,-0.011,0.933,-0.375,0.488,2.258,-0.610,60.000,279601.000,1.000
-4.205,12.723,6.020,1.373,10.654,12.996,17.806,12.229,-0.011,0.933,-0.372,0.549,2.167,-0.488,60.000,279602.000,1.000
-10.072,20.736,4.252,-8.565,3.448,7.563,6.332,7.475,-0.009,0.934,-0.375,0.641,2.106,-0.397,60.000,279603.000,1.000
-10.808,15.673,0.242,-10.346,1.138,3.452,3.293,4.340,-0.007,0.933,-0.374,0.580,2.075,-0.305,60.000,279604.000,1.000
-2.925,6.211,1.550,-0.085,8.003,6.294,11.745,7.861,-0.006,0.934,-0.375,0.580,2.136,-0.244,60.000,279605.000,1.000
5.511,7.174,8.771,9.867,15.602,12.164,18.373,13.899,-0.005,0.935,-0.372,0.610,2.075,-0.183,60.000,279606.000,1.000
5.814,18.754,14.558,7.814,14.229,12.856,11.973,14.667,-0.004,0.934,-0.377,0.610,2.075,-0.031,60.000,279607.000,1.000
0.481,26.112,13.586,-1.280,6.254,7.166,-0.908,9.333,-0.004,0.935,-0.377,0.610,2.075,-0.092,60.000,279608.000,1.000
-0.426,19.864,9.669,-2.812,2.873,2.546,-4.847,5.041,-0.004,0.935,-0.375,0.580,2.136,-0.092,60.000,279609.000,1.000
6.799,9.201,10.339,7.219,8.786,4.897,3.342,7.068,-0.003,0.938,-0.370,0.641,2.167,-0.122,60.000,279610.000,1.000
14.582,9.459,16.526,16.812,15.972,10.674,10.483,11.797,-0.003,0.935,-0.374,0.549,2.106,-0.183,60.000,279611.000,1.000
14.748,21.064,21.456,14.667,14.949,11.943,5.383,12.003,-0.002,0.935,-0.374,0.580,2.106,-0.122,60.000,279612.000,1.000
9.817,28.832,20.051,5.719,7.754,7.176,-5.903,6.879,0.000,0.937,-0.377,0.549,2.197,-0.092,60.000,279613.000,1.000
9.333,22.730,15.867,4.119,4.879,3.042,-8.779,2.983,0.000,0.938,-0.373,0.610,2.167,-0.153,60.000,279614.000,1.000
16.403,11.575,16.056,13.466,10.559,4.935,-0.519,4.938,-0.002,0.937,-0.374,0.580,2.289,-0.214,60.000,279615.000,1.000
22.978,10.538,21.141,21.477,16.587,9.201,5.685,8.633,-0.001,0.936,-0.373,0.641,2.350,-0.214,60.000,279616.000,1.000
20.409,19.734,23.711,16.455,13.184,7.812,-1.363,6.408,0.000,0.936,-0.373,0.702,2.411,-0.244,60.000,279617.000,1.000
10.941,23.812,18.156,3.091,2.212,-0.662,-15.458,-2.546,0.000,0.935,-0.373,0.732,2.563,-0.397,60.000,279618.000,1.000
4.613,13.368,8.361,-3.898,-5.226,-8.719,-21.171,-10.601,0.001,0.936,-0.374,0.702,2.655,-0.488,60.000,279619.000,1.000
5.896,-1.394,2.852,0.576,-3.399,-9.478,-14.307,-11.162,0.000,0.937,-0.372,0.732,2.716,-0.610,60.000,279620.000,1.000
8.108,-4.087,3.755,5.744,0.999,-5.354,-6.796,-6.689,0.000,0.938,-0.375,0.732,2.716,-0.610,60.000,279621.000,1.000
3.042,5.582,4.467,0.441,-1.268,-4.212,-9.629,-4.663,-0.001,0.939,-0.374,0.793,2.808,-0.671,60.000,279622.000,1.000
-7.347,11.618,-0.696,-11.055,-8.817,-8.198,-17.358,-7.034,-0.001,0.938,-0.374,0.763,2.899,-0.732,60.000,279623.000,1.000
-13.467,3.731,-8.434,-14.885,-11.616,-10.874,-15.772,-7.862,-0.002,0.937,-0.375,0.793,3.021,-0.793,60.000,279624.000,1.000
-11.444,-8.926,-11.283,-7.191,-5.444,-6.732,-2.289,-2.423,-0.002,0.938,-0.374,0.946,3.052,-0.793,60.000,279625.000,1.000
-8.557,-10.913,-8.341,0.063,1.573,0.444,9.506,5.272,-0.004,0.936,-0.374,0.946,3.113,-0.885,60.000,279626.000,1.000
-13.023,-2.082,-6.715,-4.578,-0.226,2.273,7.862,7.355,-0.004,0.937,-0.372,0.977,3.113,-0.946,60.000,279627.000,1.000
-22.288,2.352,-11.600,-16.123,-8.708,-2.825,-1.326,2.755,-0.005,0.939,-0.376,1.038,3.082,-0.916,60.000,279628.000,1.000
-26.209,-6.757,-18.851,-19.801,-12.665,-7.331,-2.771,-1.218,-0.005,0.938,-0.377,1.068,3.113,-1.068,60.000,279629.000,1.000
-20.871,-19.361,-20.435,-11.256,-6.997,-4.749,7.225,1.284,-0.008,0.938,-0.375,1.099,3.082,-1.099,60.000,279630.000,1.000
-13.999,-19.760,-15.349,-2.437,0.465,1.702,15.929,6.853,-0.005,0.940,-0.375,1.068,3.235,-1.099,60.000,279631.000,1.000
-14.545,-8.276,-11.071,-5.166,-0.271,3.627,11.940,7.676,-0.007,0.941,-0.377,1.160,3.204,-1.129,60.000,279632.000,1.000
-20.729,-1.033,-13.509,-15.071,-7.874,-1.098,0.906,2.256,-0.007,0.940,-0.374,1.282,3.143,-1.160,60.000,279633.000,1.000
-22.919,-8.052,-19.164,-17.930,-11.916,-5.691,-2.473,-2.733,-0.008,0.940,-0.375,1.282,3.143,-1.099,60.000,279634.000,1.000
-17.201,-19.678,-20.147,-9.467,-7.489,-4.062,5.063,-1.802,-0.008,0.939,-0.375,1.251,3.052,-1.038,60.000,279635.000,1.000
-10.724,-19.941,-14.983,-1.127,-1.861,0.815,10.879,1.925,-0.008,0.938,-0.370,1.221,3.021,-1.038,60.000,279636.000,1.000
-11.539,-8.473,-10.366,-4.012,-4.083,1.260,4.160,1.301,-0.009,0.937,-0.370,1.221,2.930,-1.007,60.000,279637.000,1.000
-17.116,-0.786,-11.607,-13.363,-12.132,-4.234,-8.832,-4.769,-0.008,0.935,-0.371,1.221,2.808,-1.038,60.000,279638.000,1.000
-17.489,-6.562,-15.056,-15.048,-15.459,-8.685,-13.071,-9.665,-0.006,0.935,-0.370,1.282,2.808,-0.793,60.000,279639.000,1.000
-8.947,-16.162,-13.132,-5.210,-9.527,-6.174,-5.267,-8.160,-0.007,0.937,-0.372,1.434,2.960,-0.671,60.000,279640.000,1.000
0.427,-14.228,-5.196,4.016,-2.323,-0.227,1.622,-3.837,-0.006,0.934,-0.373,1.526,2.899,-0.671,60.000,279641.000,1.000
1.348,-1.332,1.051,1.011,-3.587,0.796,-3.762,-4.245,-0.005,0.933,-0.372,1.495,2.838,-0.519,60.000,279642.000,1.000
-4.295,6.514,-0.106,-9.176,-11.364,-4.786,-15.408,-10.211,-0.007,0.932,-0.373,1.556,2.808,-0.427,60.000,279643.000,1.000
-6.472,-0.348,-4.733,-11.631,-14.660,-9.631,-18.214,-14.387,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279644.000,1.000
-0.843,-11.744,-4.387,-1.687,-8.263,-7.138,-8.621,-10.911,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279645.000,0.000
6.172,-8.964,4.220,9.493,1.093,0.925,0.934,-2.229,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279646.000,0.000
5.977,15.777,17.197,8.743,3.586,7.853,-2.851,4.808,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279647.000,0.000
-3.515,53.804,28.306,-6.491,-3.986,9.114,-21.447,5.905,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279648.000,0.000
-17.738,88.961,33.521,-28.653,-17.472,4.852,-45.938,1.514,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279649.000,0.000
-30.182,108.821,32.452,-47.571,-30.119,-1.813,-65.377,-5.056,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279650.000,0.000
-36.517,110.097,27.375,-56.737,-37.041,-7.450,-73.347,-10.351,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279651.000,0.000
-36.097,97.577,21.339,-55.423,-37.085,-10.109,-69.809,-12.520,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279652.000,0.000
-31.110,79.560,16.613,-47.218,-32.182,-9.719,-59.171,-11.621,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279653.000,0.000
-24.712,63.273,14.037,-37.063,-25.496,-7.469,-46.963,-8.933,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279654.000,0.000
-19.384,52.360,13.230,-28.745,-19.677,-4.844,-37.176,-5.976,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279655.000,0.000
-16.178,46.803,13.235,-23.788,-15.966,-2.899,-31.226,-3.784,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279656.000,0.000
-14.844,44.399,13.150,-21.715,-14.242,-1.981,-28.391,-2.662,-0.008,0.933,-0.372,1.740,2.808,-0.366,60.000,279657.000,0.000
-13.829,41.731,12.636,-19.991,-12.759,-1.254,-25.642,-1.731,-0.006,0.937,-0.380,2.289,2.411,-0.854,60.000,279658.000,1.000
-10.339,34.557,12.049,-13.913,-7.858,1.771,-17.144,1.539,-0.003,0.936,-0.381,2.228,2.502,-0.885,60.000,279659.000,1.000
-3.574,20.825,11.106,-1.624,2.095,8.420,0.209,8.578,-0.003,0.936,-0.379,2.167,2.411,-0.977,60.000,279660.000,1.000
1.956,2.188,6.719,10.400,11.832,14.596,19.920,15.577,-0.001,0.937,-0.379,2.136,2.472,-1.068,60.000,279661.000,1.000
1.589,-21.559,-5.312,14.764,14.501,13.945,33.128,16.490,0.000,0.940,-0.382,2.106,2.594,-1.007,60.000,279662.000,1.000
-1.205,-53.737,-23.790,15.307,12.121,6.796,41.690,11.429,-0.001,0.941,-0.381,2.014,2.625,-0.977,60.000,279663.000,1.000
2.096,-90.025,-39.465,22.566,13.673,1.217,54.042,7.498,-0.002,0.940,-0.380,1.984,2.838,-0.885,60.000,279664.000,1.000
13.012,-113.594,-42.883,37.112,21.934,2.962,68.940,9.497,-0.002,0.941,-0.381,1.953,2.838,-0.885,60.000,279665.000,1.000
22.622,-110.190,-34.617,46.174,28.512,8.014,73.404,13.474,-0.002,0.942,-0.380,1.831,2.869,-0.732,60.000,279666.000,1.000
22.899,-86.173,-24.439,40.374,25.235,8.384,60.280,12.502,-0.003,0.942,-0.382,1.801,2.991,-0.885,60.000,279667.000,1.000
17.607,-64.042,-19.934,27.663,16.180,3.201,40.824,6.675,-0.004,0.938,-0.383,1.770,2.960,-0.946,60.000,279668.000,1.000
17.410,-58.382,-18.944,24.171,13.099,-0.238,33.000,3.263,-0.005,0.939,-0.381,1.709,3.021,-0.916,60.000,279669.000,1.000
25.527,-61.847,-14.913,33.561,20.045,3.273,39.849,6.785,-0.007,0.940,-0.379,1.556,2.991,-0.916,60.000,279670.000,1.000
33.392,-58.643,-7.186,42.676,28.051,9.487,46.768,12.635,-0.008,0.939,-0.377,1.465,2.960,-0.763,60.000,279671.000,1.000
32.161,-46.874,-2.247,39.354,27.145,10.330,41.394,13.015,-0.010,0.939,-0.381,1.495,2.930,-0.702,60.000,279672.000,1.000
24.469,-39.797,-4.448,28.372,19.552,4.941,29.527,7.278,-0.010,0.939,-0.380,1.343,2.960,-0.671,60.000,279673.000,1.000
20.629,-45.465,-9.290,24.300,16.366,1.086,26.215,2.768,-0.009,0.939,-0.379,1.251,2.869,-0.610,60.000,279674.000,1.000
24.541,-54.100,-9.035,31.288,22.214,4.741,34.637,4.944,-0.009,0.937,-0.382,1.221,2.838,-0.641,60.000,279675.000,1.000
28.616,-51.188,-3.214,37.587,28.918,11.954,41.863,10.229,-0.010,0.938,-0.380,1.190,2.869,-0.610,60.000,279676.000,1.000
24.683,-37.854,0.696,32.316,26.924,14.291,37.184,11.446,-0.010,0.938,-0.376,1.221,2.716,-0.610,60.000,279677.000,1.000
15.429,-30.036,-2.631,20.873,18.478,10.178,27.164,8.019,-0.009,0.941,-0.376,1.129,2.686,-0.519,60.000,279678.000,1.000
10.469,-37.196,-9.322,17.453,14.280,6.539,26.416,6.691,-0.008,0.940,-0.376,0.977,2.747,-0.427,60.000,279679.000,1.000
12.988,-49.301,-11.588,25.357,18.679,8.975,37.176,12.042,-0.008,0.941,-0.378,0.916,2.686,-0.366,60.000,279680.000,1.000
15.643,-50.067,-8.015,32.441,23.960,14.199,46.048,19.914,-0.008,0.940,-0.377,0.824,2.625,-0.275,60.000,279681.000,1.000
11.184,-38.594,-4.947,27.902,21.382,14.959,42.357,22.772,-0.007,0.936,-0.377,0.732,2.686,-0.183,60.000,279682.000,1.000
2.838,-29.914,-7.384,17.105,13.413,10.344,32.679,19.608,-0.008,0.933,-0.374,0.763,2.686,-0.183,60.000,279683.000,1.000
-0.092,-34.054,-12.212,13.884,10.091,7.003,31.375,16.707,-0.005,0.934,-0.379,0.671,2.594,-0.153,60.000,279684.000,1.000
4.586,-42.666,-13.080,20.934,14.571,9.460,40.160,18.284,-0.004,0.931,-0.378,0.793,2.472,-0.214,60.000,279685.000,1.000
8.323,-41.528,-9.899,25.554,18.097,13.130,45.119,20.174,-0.004,0.935,-0.376,0.763,2.533,-0.275,60.000,279686.000,1.000
3.347,-30.921,-9.243,17.113,11.889,10.274,35.760,15.742,-0.003,0.931,-0.378,0.793,2.472,-0.305,60.000,279687.000,1.000
-6.203,-25.153,-14.709,2.394,-0.141,1.087,20.081,6.009,-0.004,0.933,-0.376,0.854,2.411,-0.092,60.000,279688.000,1.000
-9.286,-32.120,-21.002,-2.785,-5.796,-5.719,14.469,-0.476,-0.004,0.933,-0.375,0.885,2.502,-0.061,60.000,279689.000,1.000
-2.789,-41.725,-20.587,5.312,-0.676,-4.183,21.819,1.476,-0.005,0.932,-0.377,0.946,2.502,-0.305,60.000,279690.000,1.000
4.016,-39.546,-14.053,13.365,5.931,0.998,27.822,6.727,-0.004,0.934,-0.379,0.977,2.472,-0.244,60.000,279691.000,1.000
1.666,-26.883,-9.718,9.052,3.584,0.822,20.563,6.460,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279692.000,1.000
-6.937,-20.219,-13.044,-2.280,-5.305,-6.065,6.902,-0.434,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279693.000,0.000
-9.677,-32.882,-20.527,-3.598,-8.151,-11.795,4.927,-6.220,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279694.000,0.000
1.537,-62.836,-24.779,15.129,3.704,-8.617,24.475,-3.433,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279695.000,0.000
23.888,-96.594,-21.935,48.444,27.391,3.857,59.096,8.255,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279696.000,0.000
47.670,-120.137,-13.423,81.981,52.632,19.861,93.436,23.274,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279697.000,0.000
63.802,-126.626,-3.418,103.180,69.745,32.618,114.454,35.120,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279698.000,0.000
68.449,-117.747,4.258,107.406,74.604,38.264,117.596,40.115,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279699.000,0.000
63.346,-100.427,7.893,97.907,69.026,36.870,106.535,38.364,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279700.000,0.000
53.327,-82.237,7.963,81.988,58.160,31.194,89.038,32.535,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279701.000,0.000
43.281,-68.116,6.175,66.637,47.231,24.620,72.391,25.884,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279702.000,0.000
36.156,-59.384,4.304,55.829,39.408,19.554,60.640,20.712,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279703.000,0.000
32.514,-54.639,3.434,50.081,35.310,16.816,54.212,17.793,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279704.000,0.000
31.249,-51.446,3.776,47.625,33.769,15.932,51.181,16.661,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279705.000,0.000
30.725,-47.779,4.925,46.068,33.039,15.850,49.031,16.302,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279706.000,0.000
29.685,-42.732,6.281,43.666,31.773,15.620,45.962,15.804,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279707.000,0.000
27.635,-36.452,7.380,39.807,29.438,14.758,41.375,14.706,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279708.000,0.000
24.757,-29.661,8.043,34.825,26.221,13.270,35.651,13.018,-0.003,0.934,-0.379,1.099,2.502,-0.214,60.000,279709.000,0.000
20.423,-21.751,8.051,27.822,21.533,10.770,27.961,10.347,-0.008,0.939,-0.374,1.129,2.655,-0.824,60.000,279710.000,1.000
11.055,-8.713,6.335,13.549,11.841,5.043,13.268,4.489,-0.007,0.939,-0.375,1.099,2.686,-0.793,60.000,279711.000,1.000
-6.348,12.289,1.635,-12.457,-5.801,-5.932,-12.459,-6.526,-0.005,0.938,-0.375,1.129,2.655,-0.793,60.000,279712.000,1.000
-26.343,36.428,-4.066,-42.631,-25.746,-18.486,-41.424,-19.072,-0.006,0.936,-0.375,1.129,2.655,-0.854,60.000,279713.000,1.000
-37.526,57.466,-4.391,-61.153,-36.302,-23.988,-58.548,-24.784,-0.006,0.935,-0.376,1.068,2.747,-0.854,60.000,279714.000,1.000
-36.040,77.826,5.192,-63.007,-33.887,-18.674,-60.383,-20.146,-0.006,0.935,-0.379,1.129,2.686,-0.793,60.000,279715.000,1.000
-30.440,102.257,20.129,-60.008,-28.298,-9.600,-59.687,-11.913,-0.007,0.935,-0.380,1.038,2.563,-0.641,60.000,279716.000,1.000
-30.070,124.163,29.637,-63.859,-30.102,-7.018,-67.317,-9.545,-0.009,0.937,-0.377,1.099,2.594,-0.549,60.000,279717.000,1.000
-33.103,128.948,28.213,-70.377,-37.158,-12.267,-77.207,-13.979,-0.006,0.937,-0.377,1.160,2.625,-0.549,60.000,279718.000,1.000
-30.571,113.103,21.626,-66.892,-38.601,-17.007,-75.737,-17.517,-0.007,0.936,-0.377,1.160,2.502,-0.580,60.000,279719.000,1.000
-20.229,92.596,19.485,-51.901,-30.443,-14.565,-62.114,-14.667,-0.007,0.936,-0.378,1.068,2.533,-0.519,60.000,279720.000,1.000
-10.657,86.478,23.809,-39.018,-21.182,-8.079,-50.892,-9.163,-0.006,0.935,-0.379,1.099,2.563,-0.458,60.000,279721.000,1.000
-10.167,95.096,27.835,-39.644,-20.247,-5.311,-53.104,-8.406,-0.009,0.935,-0.378,1.038,2.594,-0.336,60.000,279722.000,1.000
-15.917,101.410,25.907,-48.164,-25.471,-7.883,-62.013,-13.350,-0.006,0.937,-0.378,1.160,2.655,-0.305,60.000,279723.000,1.000
-17.929,94.135,21.119,-49.752,-26.473,-9.411,-62.736,-17.338,-0.007,0.936,-0.377,1.129,2.594,-0.214,60.000,279724.000,1.000
-12.570,81.861,20.546,-40.295,-19.195,-4.833,-52.621,-15.382,-0.007,0.936,-0.375,1.190,2.625,-0.244,60.000,279725.000,1.000
